"plot_name","subplot","direction","vol","plot_id"
"P9","S6","W",0.227810641717122,"ABG_9"
"P9","S7","E",0.0819916332751129,"ABG_9"
"P9","S7","N",0.0893778615846133,"ABG_9"
"P9","S7","S",0.114601470161592,"ABG_9"
"P9","S7","W",0.317476877235716,"ABG_9"
"P9","S8","E",0.221803053984546,"ABG_9"
"P9","S8","N",0.182398341231427,"ABG_9"
"P9","S8","S",0.157006151920438,"ABG_9"
"P9","S8","W",0.116140730700584,"ABG_9"
"P9","S9","E",0.254297109713697,"ABG_9"
"P9","S9","N",0.145083209540478,"ABG_9"
"P9","S9","S",0.0731337097196312,"ABG_9"
"P9","S9","W",0.00348826666666667,"ABG_9"
"S3","S1","E",0.0814951130927947,"TKW_7"
"S3","S1","N",0.143240118746148,"TKW_7"
"S3","S1","S",0.545463844887032,"TKW_7"
"S3","S1","W",0.165906012288795,"TKW_7"
"S3","S2","E",0.0959930354130916,"TKW_7"
"S3","S2","N",0.185304707721365,"TKW_7"
"S3","S2","S",0.485125919700966,"TKW_7"
"S3","S2","W",0.463067104273578,"TKW_7"
"S3","S3","E",0.169403560419219,"TKW_7"
